"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"1381",507,0.56,476,410.490979593493,65.9924493583453,-1.34681155868232,NA,1.33223126321176,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10011.rds"
"1382",507,0.561176470588235,477,434.578641169414,68.6902707821249,-1.35756530003872,NA,1.31368595634971,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10012.rds"
"1383",507,0.562352941176471,478,424.195327800451,66.6965995755319,-1.34739148196321,NA,1.34645717161772,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10013.rds"
"1384",507,0.558823529411765,475,412.894373071941,65.6421501633146,-1.39512443343255,NA,1.35575208454814,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10014.rds"
"1385",507,0.562352941176471,478,434.903527714913,68.3614322270137,-1.39652557290708,NA,1.32878481805805,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10015.rds"
"1386",507,0.569411764705882,484,433.261580365971,67.9742447498428,-1.32574320669289,NA,1.32357632253859,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10016.rds"
"1387",507,0.564705882352941,480,426.73876888751,67.9465974938816,-1.36903367764908,NA,1.32099064095367,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10017.rds"
"1388",507,0.556470588235294,473,438.182104731563,68.9031884602262,-1.37260872170894,NA,1.31865714898725,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10018.rds"
"1389",507,0.556470588235294,473,400.264252346779,64.3028669526193,-1.34738015926347,NA,1.35651538680926,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10019.rds"
"1390",507,0.565882352941177,481,412.468443646655,65.5997814753036,-1.34926951214239,NA,1.3510214215848,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10020.rds"
"1391",507,0.565882352941177,481,430.041746550751,67.4674000899186,-1.38834232377306,NA,1.33845714342577,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10021.rds"
"1392",507,0.565882352941177,481,416.031901520468,66.2094223041312,-1.35646459493328,NA,1.34364833361056,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10022.rds"
"1393",507,0.555294117647059,472,420.589074276793,67.2466475664091,-1.33703802521821,NA,1.32009488446668,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10023.rds"
"1394",507,0.563529411764706,479,426.13977587548,67.0588211925844,-1.34688417238578,NA,1.34200627897019,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10024.rds"
"1395",507,0.56,476,427.12337458561,67.1903281166255,-1.37910236233104,NA,1.34380626739583,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10025.rds"
"1396",507,0.561176470588235,477,415.25725652209,65.8785399995935,-1.34755441251244,NA,1.34433184316668,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10026.rds"
"1397",507,0.557647058823529,474,428.074123428513,67.9560562123357,-1.3815120784586,NA,1.31958969859795,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10027.rds"
"1398",507,0.565882352941177,481,447.83430799712,69.9718903264588,-1.32995205662672,NA,1.30334082369796,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10028.rds"
"1399",507,0.56,476,423.486766859764,67.2187084306936,-1.38569629239579,NA,1.33034186730725,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10029.rds"
"1400",507,0.565882352941177,481,419.533224797102,66.8543064620588,-1.3645881844553,NA,1.33664056833477,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10030.rds"
"1401",507,0.552941176470588,470,404.340438659595,65.8034688580876,-1.35578481726452,NA,1.32420714123033,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10031.rds"
"1402",507,0.567058823529412,482,435.690582037055,68.4158650521962,-1.36508719073842,NA,1.32312758211097,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10032.rds"
"1403",507,0.558823529411765,475,413.156069295154,65.6425437132951,-1.39539572354689,NA,1.35517649589122,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10033.rds"
"1404",507,0.56,476,445.14345071729,69.6847536847837,-1.35612319538547,NA,1.31298794710025,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10034.rds"
"1405",507,0.557647058823529,474,431.413263281292,67.798576429733,-1.37427503213732,NA,1.33365824933751,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10035.rds"
"1406",507,0.563529411764706,479,425.868284457728,66.8960687859298,-1.37155041795217,NA,1.34568143485087,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10036.rds"
"1407",507,0.558823529411765,475,424.772105769498,67.0887931948095,-1.36248477512295,NA,1.34702432791964,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10037.rds"
"1408",507,0.565882352941177,481,445.790011957283,69.7456447641103,-1.34892240636296,NA,1.31054196749812,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10038.rds"
"1409",507,0.568235294117647,483,431.595773368252,68.0196529002918,-1.38688105671716,NA,1.33483433212784,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10039.rds"
"1410",507,0.564705882352941,480,425.818103605806,67.6500892366488,-1.37544992448092,NA,1.32384178110019,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10040.rds"
"1411",507,0.563529411764706,479,429.987606630116,67.5423521607527,-1.3580288769541,NA,1.33479095039806,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10041.rds"
"1412",507,0.547058823529412,465,445.146895208595,69.4411314385086,-1.39789571056096,NA,1.31842688987905,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10042.rds"
"1413",507,0.56,476,420.272786800216,66.2480898912565,-1.39144316770511,NA,1.36089874797391,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10043.rds"
"1414",507,0.564705882352941,480,427.144654903925,67.1956143397407,-1.37766067531984,NA,1.34357817928791,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10044.rds"
"1415",507,0.56,476,417.04959910394,66.3538184219126,-1.33917477334237,NA,1.33916890176519,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10045.rds"
"1416",507,0.562352941176471,478,413.824780472268,65.7409684776116,-1.36788233491903,NA,1.3501743955512,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10046.rds"
"1417",507,0.567058823529412,482,425.551877715886,66.9784814712263,-1.36724329901928,NA,1.34585697203858,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10047.rds"
"1418",507,0.561176470588235,477,426.278150507819,67.5842834939363,-1.33804988202088,NA,1.318170901692,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10048.rds"
"1419",507,0.568235294117647,483,426.986623191019,67.1113317870656,-1.35881535678731,NA,1.34158325858874,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10049.rds"
"1420",507,0.568235294117647,483,426.877324533489,67.7592922264575,-1.34502839900263,NA,1.3177000318179,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10050.rds"
"1421",507,0.564705882352941,480,418.405554763839,65.8618711972912,-1.36914611181866,NA,1.36241325593572,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10051.rds"
"1422",507,0.562352941176471,478,420.279212255441,66.8482115522128,-1.35343720095738,NA,1.33355949407796,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10052.rds"
"1423",507,0.565882352941177,481,419.175168804878,65.8320686620712,-1.35603216062362,NA,1.35900296031551,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10053.rds"
"1424",507,0.564705882352941,480,421.770367086698,67.7972403234516,-1.33923257476342,NA,1.30555986810937,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10054.rds"
"1425",507,0.56,476,427.623990539563,67.2308656929652,-1.40567354933457,NA,1.34602760713789,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10055.rds"
"1426",507,0.572941176470588,487,425.067662347004,67.4923112741853,-1.34132781441504,NA,1.32127588713142,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10056.rds"
"1427",507,0.563529411764706,479,420.296322975287,66.8112503480759,-1.3798956353996,NA,1.33681749540723,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10057.rds"
"1428",507,0.568235294117647,483,427.536830879101,67.9089815666291,-1.32786955962346,NA,1.3141200005108,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10058.rds"
"1429",507,0.570588235294118,485,412.283689936945,65.4822565658546,-1.34425297756121,NA,1.35083265583375,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10059.rds"
"1430",507,0.565882352941177,481,415.250177862109,66.0734907924874,-1.39483417377029,NA,1.35024814374987,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10060.rds"
"1431",507,0.562352941176471,478,408.995182094128,64.9858422925173,-1.38982012054459,NA,1.36424372611331,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10061.rds"
"1432",507,0.562352941176471,478,427.50123753484,67.7704064429053,-1.36492291405553,NA,1.31878501034537,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10062.rds"
"1433",507,0.562352941176471,478,427.41035491902,67.8540502850479,-1.36086074305555,NA,1.31848071813768,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10063.rds"
"1434",507,0.570588235294118,485,436.132914129192,68.4831860228765,-1.3364261296778,NA,1.31861193132847,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10064.rds"
"1435",507,0.568235294117647,483,416.397957878486,66.8346903107978,-1.32838328733468,NA,1.31636660142722,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10065.rds"
"1436",507,0.565882352941177,481,419.628687437222,67.3855964610068,-1.34339391495275,NA,1.31089116097032,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10066.rds"
"1437",507,0.561176470588235,477,427.78769869263,67.8800240323098,-1.35984898048401,NA,1.31751818392276,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10067.rds"
"1438",507,0.563529411764706,479,434.410059040395,68.2565600341201,-1.34069373077949,NA,1.32289865509733,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10068.rds"
"1439",507,0.565882352941177,481,418.897087685037,66.660753564416,-1.36102742025624,NA,1.33764690669217,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10069.rds"
"1440",507,0.558823529411765,475,421.323387330757,66.9383451981665,-1.361746088739,NA,1.3322251088427,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10070.rds"
"1441",507,0.563529411764706,479,431.857061553064,67.9078970024211,-1.38257401366852,NA,1.33371740903303,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10071.rds"
"1442",507,0.570588235294118,485,436.144745466876,68.3947667234311,-1.35425463623079,NA,1.32079139989753,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10072.rds"
"1443",507,0.565882352941177,481,416.1726072663,65.5027938702647,-1.40457354688926,NA,1.37205427059797,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10073.rds"
"1444",507,0.56,476,450.07126104567,70.2709516103436,-1.36570924728518,NA,1.30278332770294,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10074.rds"
"1445",507,0.574117647058824,488,437.797279795325,69.0479544435352,-1.31739849109368,NA,1.30084166693146,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10075.rds"
"1446",507,0.561176470588235,477,424.023224188445,67.2777102527459,-1.35822300879617,NA,1.32570684169086,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10076.rds"
"1447",507,0.565882352941177,481,415.955243017427,66.0435235089151,-1.34827217027055,NA,1.34280986669593,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10077.rds"
"1448",507,0.564705882352941,480,418.940224348575,65.927204654661,-1.39139751516181,NA,1.36396348498266,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10078.rds"
"1449",507,0.561176470588235,477,427.839356569023,67.0764641747644,-1.37518555319243,NA,1.34171374946307,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10079.rds"
"1450",507,0.556470588235294,473,428.283217779044,68.0370768009968,-1.38460724839401,NA,1.31951541787085,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10080.rds"
"1451",507,0.561176470588235,477,426.293454338536,67.7374973057059,-1.37079399215022,NA,1.32220097990798,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10081.rds"
"1452",507,0.558823529411765,475,433.042400877286,68.0463414757314,-1.38237004497662,NA,1.33108239277976,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10082.rds"
"1453",507,0.561176470588235,477,418.640742614782,65.8763716701355,-1.3741706651485,NA,1.36249630043924,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10083.rds"
"1454",507,0.561176470588235,477,426.77647488269,67.8075280548739,-1.36279520494699,NA,1.32012912587583,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10084.rds"
"1455",507,0.568235294117647,483,414.057510883221,65.7469766356595,-1.34823317201936,NA,1.3471941249476,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10085.rds"
"1456",507,0.563529411764706,479,421.666115326127,66.2149723241016,-1.38014720714436,NA,1.35628775799375,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10086.rds"
"1457",507,0.557647058823529,474,417.269407658399,66.3932914755734,-1.32893000606102,NA,1.33740371041839,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10087.rds"
"1458",507,0.568235294117647,483,423.45252194483,66.4217847155478,-1.34252200540241,NA,1.34753993955782,"t1","g0 tilde 1","850",1019,"EmpData","EmpData/t1/g0 tilde 1/850/Spread.one10088.rds"
"1459",507,2.028,507,407.17891285927,64.25767759572,-2.985126038593,3.24871520657753,1.11449276835895,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10001.rds"
"1460",507,2.028,507,407.17889185093,64.2576742857425,-2.98512660043151,3.24871546791848,1.11449308286519,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10002.rds"
"1461",507,2.028,507,407.178937570997,64.2576812287936,-2.98512530449974,3.24871495061351,1.11449240980221,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10003.rds"
"1462",507,2.028,507,407.178932220643,64.25768036705,-2.98512540854304,3.24871493704699,1.11449248526553,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10005.rds"
"1463",507,2.028,507,407.178896429089,64.25767547971,-2.98512709335307,3.24871618560598,1.11449338029379,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10006.rds"
"1464",507,2.028,507,407.178932098521,64.2576806036649,-2.98512547027874,3.2487149459998,1.11449255540365,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10007.rds"
"1465",507,2.028,507,407.178886964044,64.257673884357,-2.98512698931144,3.24871611530956,1.11449322017911,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10009.rds"
"1466",507,2.028,507,407.178881225318,64.2576729530536,-2.98512691653567,3.2487158687729,1.11449319997687,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10011.rds"
"1467",507,2.028,507,407.1789282681,64.2576799441066,-2.98512553339282,3.24871501942307,1.114492510552,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10012.rds"
"1468",507,2.028,507,407.178914958503,64.2576778907935,-2.98512602438601,3.24871516537269,1.11449278865938,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10013.rds"
"1469",507,2.028,507,407.178933365473,64.2576811696452,-2.98512662399261,3.24871606581221,1.11449321790989,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10015.rds"
"1470",507,2.028,507,407.178927455577,64.2576800762765,-2.98512623035993,3.24871532276971,1.11449282143073,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10016.rds"
"1471",507,2.028,507,407.178941035182,64.2576824220609,-2.98512647334544,3.24871594028064,1.11449318674152,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10017.rds"
"1472",507,2.028,507,407.178936758259,64.2576811176756,-2.98512529936274,3.24871487668294,1.11449250031619,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10019.rds"
"1473",507,2.028,507,407.178898854054,64.2576764405999,-2.98513100692381,3.24871666772225,1.11449563009299,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10021.rds"
"1474",507,2.028,507,407.178886536837,64.2576735520278,-2.9851271660483,3.24871607195284,1.11449343243557,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10023.rds"
"1475",507,2.028,507,407.178929646807,64.2576804688604,-2.98512617778164,3.24871523284876,1.11449286494126,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10025.rds"
"1476",507,2.028,507,407.178884890794,64.2576733778888,-2.98512665234165,3.2487156893726,1.11449301421987,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10026.rds"
"1477",507,2.028,507,407.178894700433,64.2576747537712,-2.98512641298151,3.24871547260269,1.11449291186459,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10027.rds"
"1478",507,2.028,507,407.178937328339,64.257681512739,-2.98512547143394,3.24871490918131,1.11449260527209,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10028.rds"
"1479",507,2.028,507,407.178924804859,64.257679503068,-2.9851264265325,3.24871539996589,1.11449290994457,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10029.rds"
"1480",507,2.028,507,407.178932704794,64.2576807063277,-2.98512573046833,3.24871516105219,1.11449251697757,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10030.rds"
"1481",507,2.028,507,407.178894561796,64.2576759268871,-2.9851335342404,3.24871718436298,1.11449749368704,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10032.rds"
"1482",507,2.028,507,407.178881887878,64.2576730074821,-2.98512695653618,3.24871573484106,1.11449329569977,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10033.rds"
"1483",507,2.028,507,407.17893547607,64.2576810886585,-2.98512539334834,3.24871488646259,1.11449255769159,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10034.rds"
"1484",507,2.028,507,407.178932470418,64.2576806198484,-2.9851258618798,3.24871515651428,1.11449265291724,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10035.rds"
"1485",507,2.028,507,407.178881636572,64.2576732802211,-2.98512701014527,3.24871594794677,1.11449328057135,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10037.rds"
"1486",507,2.028,507,407.178912352326,64.2576776173282,-2.98512598715821,3.24871521147695,1.11449270104826,"t1","g0 tilde bk + t","250",1019,"EmpData","EmpData/t1/g0 tilde bk + t/250/Full10038.rds"
